TransactionID,ShopID,BeneficiaryID,Timestamp,Item,Quantity,Price,Latitude,Longitude,District,is_fraud,time_diff,hour_of_day,Item_Kerosene,Item_Oil,Item_Rice,Item_Sugar,Item_Wheat,anomaly_pred,risk_score
e4d80497-a090-4b16-ba16-1ae883fef20d,SHOP_003,BEN_00575,2025-12-31 18:57:20.322714,Sugar,1,20.0,28.506364,77.204896,South Delhi,0,1330.0,18,False,False,False,True,False,1,0.28926011803620433
528c127c-b9ab-46fe-b5aa-761aeeadc488,SHOP_003,BEN_01752,2025-12-31 19:57:26.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,3606.0,19,False,True,False,False,False,1,0.25220522328827616
88a713fc-8be4-46a9-8b00-221425987ec6,SHOP_003,BEN_00185,2026-01-01 16:05:10.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,72464.0,16,False,True,False,False,False,1,0.49797238389487963
0f1ca415-a2ff-4679-9925-fbdc266a2aec,SHOP_003,BEN_02504,2026-01-01 16:30:40.322714,Sugar,1,20.0,28.506364,77.204896,South Delhi,0,1530.0,16,False,False,False,True,False,1,0.19170034734807084
a2d2b16f-943a-4e2d-99ba-f40032ae6541,SHOP_003,BEN_01584,2026-01-02 08:14:59.322714,Oil,1,50.0,28.506364,77.204896,South Delhi,0,56659.0,8,False,True,False,False,False,1,0.39210796054282115
c77273da-354c-4061-915c-7555e83f5214,SHOP_003,BEN_02369,2026-01-02 11:35:00.322714,Kerosene,1,25.0,28.506364,77.204896,South Delhi,0,12001.0,11,True,False,False,False,False,1,0.2711744076148573
d1bc0b6e-6064-4df1-ad8a-25b6771cdd1d,SHOP_003,BEN_00078,2026-01-02 19:36:54.322714,Sugar,2,40.0,28.506364,77.204896,South Delhi,0,28914.0,19,False,False,False,True,False,1,0.44092883382716186
b67e187c-0894-42f9-a4ec-4e055b8e1597,SHOP_003,BEN_01022,2026-01-02 19:46:41.322714,Sugar,1,20.0,28.506364,77.204896,South Delhi,0,587.0,19,False,False,False,True,False,1,0.3686568488788523
34d68554-2292-4b3a-a6d3-0e4baeaf41c5,SHOP_003,BEN_02867,2026-01-03 10:42:58.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,53777.0,10,True,False,False,False,False,1,0.31087160335647746
71f590d9-9b14-4f9e-bb21-b028e9cc1083,SHOP_003,BEN_00416,2026-01-03 12:52:51.322714,Oil,1,50.0,28.506364,77.204896,South Delhi,0,7793.0,12,False,True,False,False,False,1,0.1645247643443647
e78666e3-3dd1-4627-96d1-6042585f34e6,SHOP_003,BEN_01873,2026-01-03 15:03:05.322714,Rice,11,33.0,28.506364,77.204896,South Delhi,0,7814.0,15,False,False,True,False,False,1,0.14795384620543534
566c5812-6247-4596-8437-9e9948a536e5,SHOP_003,BEN_01810,2026-01-03 17:30:40.322714,Kerosene,1,25.0,28.506364,77.204896,South Delhi,0,8855.0,17,True,False,False,False,False,1,0.21475508089063838
935bff99-9c2f-47aa-a7c4-a01e5dfa3d15,SHOP_003,BEN_02762,2026-01-04 11:02:52.322714,Rice,19,57.0,28.506364,77.204896,South Delhi,0,63132.0,11,False,False,True,False,False,1,0.45717145612556637
2c61e318-9360-42fa-9265-5fd90592d08d,SHOP_003,BEN_01490,2026-01-04 14:45:17.322714,Wheat,17,34.0,28.506364,77.204896,South Delhi,0,13345.0,14,False,False,False,False,True,1,0.22405374866203992
1997dada-61e7-476b-bda9-1f025ce91705,SHOP_003,BEN_01200,2026-01-04 16:58:17.322714,Oil,1,50.0,28.506364,77.204896,South Delhi,0,7980.0,16,False,True,False,False,False,1,0.08513692861144301
b2165dfc-6364-440b-bab0-b67f0cd9fdf1,SHOP_003,BEN_00438,2026-01-04 19:40:22.322714,Kerosene,1,25.0,28.506364,77.204896,South Delhi,0,9725.0,19,True,False,False,False,False,1,0.2689547615456155
f9ed4e64-f3d5-4ae1-8efa-27c378ad74f3,SHOP_003,BEN_00236,2026-01-04 19:55:38.322714,Rice,12,36.0,28.506364,77.204896,South Delhi,0,916.0,19,False,False,True,False,False,1,0.36601120119138764
bd33484a-bd00-4417-b4d5-aca0e36de9c7,SHOP_003,BEN_00033,2026-01-05 10:25:05.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,52167.0,10,False,True,False,False,False,1,0.2600691403988161
08e19396-2661-41c7-9aeb-94b13c3def74,SHOP_003,BEN_02807,2026-01-05 17:33:40.322714,Sugar,3,60.0,28.506364,77.204896,South Delhi,0,25715.0,17,False,False,False,True,False,1,0.2878085188909693
24079486-c0c9-4eb5-a6f7-143f9d624f56,SHOP_003,BEN_02761,2026-01-06 08:15:31.322714,Rice,5,15.0,28.506364,77.204896,South Delhi,0,52911.0,8,False,False,True,False,False,1,0.4630750678314029
fb61c09d-dde6-4fce-a812-7a7f7fc5b646,SHOP_003,BEN_02936,2026-01-06 08:56:34.322714,Oil,1,50.0,28.506364,77.204896,South Delhi,0,2463.0,8,False,True,False,False,False,1,0.3727243387603528
7f1019d8-aab6-418f-a170-6ec3d3cd53fe,SHOP_003,BEN_01050,2026-01-06 18:24:21.322714,Sugar,3,60.0,28.506364,77.204896,South Delhi,0,34067.0,18,False,False,False,True,False,1,0.47476958216171683
4d4ae563-d98d-4648-8be8-14534ccf038e,SHOP_003,BEN_01115,2026-01-07 09:22:30.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,53889.0,9,True,False,False,False,False,1,0.359198568933467
197f29f9-81a5-4482-b497-512e87fe9d6d,SHOP_003,BEN_00349,2026-01-07 10:22:39.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,3609.0,10,False,True,False,False,False,1,0.17555726116195508
be844590-5215-4da4-8642-1084a115040a,SHOP_003,BEN_00782,2026-01-07 11:13:47.322714,Wheat,13,26.0,28.506364,77.204896,South Delhi,0,3068.0,11,False,False,False,False,True,1,0.2179702022265752
25a4595c-9614-4a0d-b83e-bfe0993f51f9,SHOP_003,BEN_01199,2026-01-07 11:16:03.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,136.0,11,True,False,False,False,False,1,0.2725698586642981
65af98b5-ec66-4abd-93cb-a99bf5aaa510,SHOP_003,BEN_02186,2026-01-08 08:39:47.322714,Wheat,16,32.0,28.506364,77.204896,South Delhi,0,77024.0,8,False,False,False,False,True,-1,0.6439080586013244
9bd6ad7b-5f41-44bb-a14d-bd929cf34aaf,SHOP_003,BEN_00580,2026-01-08 17:42:35.322714,Kerosene,3,75.0,28.506364,77.204896,South Delhi,0,32568.0,17,True,False,False,False,False,1,0.37057747411219955
3a49c9d6-45f7-4abc-be57-754fc5f29258,SHOP_003,BEN_00324,2026-01-09 19:04:40.322714,Wheat,16,32.0,28.506364,77.204896,South Delhi,0,91325.0,19,False,False,False,False,True,-1,0.7894202181205912
e6004684-b123-4fa7-82ac-42b55459ed16,SHOP_003,BEN_01286,2026-01-10 08:48:57.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,49457.0,8,True,False,False,False,False,1,0.403673686437718
f8dfadb0-38b1-46c0-abc7-173a7df14fc7,SHOP_003,BEN_00072,2026-01-10 16:37:35.322714,Sugar,3,60.0,28.506364,77.204896,South Delhi,0,28118.0,16,False,False,False,True,False,1,0.3128374384919705
65d84951-47b9-4e1e-992c-b1c208c2966c,SHOP_003,BEN_02756,2026-01-11 08:49:45.322714,Sugar,1,20.0,28.506364,77.204896,South Delhi,0,58330.0,8,False,False,False,True,False,1,0.40035705441183456
71e89caf-6eab-4991-8313-34a09e479996,SHOP_003,BEN_02502,2026-01-11 08:51:29.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,104.0,8,False,True,False,False,False,1,0.3873928128941678
536eb6e0-5fad-45a7-904c-966cf7b2aaa4,SHOP_003,BEN_01493,2026-01-11 15:38:31.322714,Wheat,9,18.0,28.506364,77.204896,South Delhi,0,24422.0,15,False,False,False,False,True,1,0.31683631283842084
34213794-6cfe-4d4c-9677-e00d1f329aa1,SHOP_003,BEN_00401,2026-01-11 16:25:18.322714,Wheat,9,18.0,28.506364,77.204896,South Delhi,0,2807.0,16,False,False,False,False,True,1,0.1846949498552271
8d42460c-4586-47c6-b002-8ed1402acf77,SHOP_003,BEN_00070,2026-01-11 16:25:39.322714,Kerosene,3,75.0,28.506364,77.204896,South Delhi,0,21.0,16,True,False,False,False,False,1,0.20682094639553544
6842d340-b7ef-4721-a235-2e27ab189ef2,SHOP_003,BEN_01131,2026-01-11 19:30:19.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,11080.0,19,True,False,False,False,False,1,0.21687767166601662
13042fca-7619-456c-9900-51b67862ab38,SHOP_003,BEN_01318,2026-01-12 09:24:02.322714,Kerosene,2,50.0,28.506364,77.204896,South Delhi,0,50023.0,9,True,False,False,False,False,1,0.37255639992260703
44b331f0-1ebb-4063-b936-07c947baeec9,SHOP_003,BEN_02601,2026-01-12 13:34:18.322714,Sugar,2,40.0,28.506364,77.204896,South Delhi,0,15016.0,13,False,False,False,True,False,1,0.1193660845896245
3dadcec7-a276-47a3-a593-e741db43cfa2,SHOP_003,BEN_00431,2026-01-12 17:39:29.322714,Oil,2,100.0,28.506364,77.204896,South Delhi,0,14711.0,17,False,True,False,False,False,1,0.12866463854983146
556b34a8-5d43-488c-a001-9766aa4a8f3b,SHOP_003,BEN_01818,2026-01-13 12:27:53.322714,Sugar,3,60.0,28.506364,77.204896,South Delhi,0,67704.0,12,False,False,False,True,False,1,0.3484987611305251
d05a6870-8692-4bc1-bd33-a34db89a4d0a,SHOP_003,BEN_01931,2026-01-13 13:45:31.322714,Rice,5,15.0,28.506364,77.204896,South Delhi,0,4658.0,13,False,False,True,False,False,1,0.21179424931345336
be970b27-8529-4453-acd6-63dc6d2a743d,SHOP_003,BEN_02726,2026-01-13 15:02:55.322714,Sugar,2,40.0,28.506364,77.204896,South Delhi,0,4644.0,15,False,False,False,True,False,1,0.04873351968686934
31fa00e6-ce8d-4ae2-bdbd-ee4e839f8bee,SHOP_003,BEN_01517,2026-01-13 19:24:28.322714,Wheat,12,24.0,28.506364,77.204896,South Delhi,0,15693.0,19,False,False,False,False,True,1,0.3277814578054252
7ec69645-6f4d-4420-9fef-262f72c5ea00,SHOP_003,BEN_02369,2026-01-14 08:25:08.322714,Rice,7,21.0,28.506364,77.204896,South Delhi,0,46840.0,8,False,False,True,False,False,1,0.43974040587419716
34729d74-db53-42ff-82d5-c4af0c6184c7,SHOP_003,BEN_02967,2026-01-14 11:26:29.322714,Kerosene,3,75.0,28.506364,77.204896,South Delhi,0,10881.0,11,True,False,False,False,False,1,0.24567174444457207
e8276ac1-3526-40a0-b90b-5a8931200b7b,SHOP_003,BEN_01404,2026-01-14 11:46:16.322714,Kerosene,1,25.0,28.506364,77.204896,South Delhi,0,1187.0,11,True,False,False,False,False,1,0.283684551786158
ed8b5508-9bfc-4e6f-b442-712c3e91b256,SHOP_003,BEN_01363,2026-01-14 19:44:43.322714,Oil,1,50.0,28.506364,77.204896,South Delhi,0,28707.0,19,False,True,False,False,False,1,0.4704112230255497
8c2de42e-5466-489b-8182-ff20eb829cff,SHOP_003,BEN_00070,2026-01-15 09:33:11.322714,Sugar,1,20.0,28.506364,77.204896,South Delhi,0,49708.0,9,False,False,False,True,False,1,0.32924949669071746
4e276a23-fc7c-472f-8ee7-6a999632b231,SHOP_004,BEN_00555,2025-12-16 16:26:01.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,9999.0,16,False,False,False,True,False,1,0.15264133464673596
ed6614d3-7d9b-4eb7-abf0-aafe1260d8db,SHOP_004,BEN_00972,2025-12-16 17:18:29.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,3148.0,17,False,False,False,True,False,1,0.1944811396068059
b73abaf2-981e-4864-871a-0d3245f881fa,SHOP_004,BEN_02389,2025-12-16 18:00:18.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,2509.0,18,True,False,False,False,False,1,0.20611540325154742
a8936b59-5aaf-4d17-b7c3-8d23608eab2a,SHOP_004,BEN_01174,2025-12-17 08:04:38.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,50660.0,8,False,True,False,False,False,1,0.361946133624128
dbaf190b-821a-47e0-9f58-89855c88777f,SHOP_004,BEN_00376,2025-12-17 10:36:20.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,9102.0,10,False,False,False,True,False,1,0.2856003399538395
e6dd21ee-d203-4487-b62c-b51e93e1769b,SHOP_004,BEN_02602,2025-12-17 12:38:40.322714,Wheat,17,34.0,28.709316,77.129745,Rohini,0,7340.0,12,False,False,False,False,True,1,0.2035867273717999
d9442ca3-8fdf-4ce7-a59c-0fe8b1823dae,SHOP_004,BEN_00535,2025-12-17 12:42:48.322714,Wheat,12,24.0,28.709316,77.129745,Rohini,0,248.0,12,False,False,False,False,True,1,0.2678762569476829
b1684126-35a2-4fe5-9c09-019fdccdfc78,SHOP_004,BEN_01287,2025-12-18 12:38:11.322714,Oil,1,50.0,28.709316,77.129745,Rohini,0,86123.0,12,False,True,False,False,False,1,0.5538007156079003
1ddc62c3-456f-4d1a-96ad-5d6107f8fd5d,SHOP_004,BEN_01187,2025-12-18 17:24:36.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,17185.0,17,True,False,False,False,False,1,0.22264128819494633
efaa1eb6-659b-43b2-a7f1-dffb9e4fb5b0,SHOP_004,BEN_01197,2025-12-18 18:04:14.322714,Oil,1,50.0,28.709316,77.129745,Rohini,0,2378.0,18,False,True,False,False,False,1,0.22852166089907078
e9c8f88c-4ac2-43b1-8638-7786b76ac721,SHOP_004,BEN_00610,2025-12-19 09:36:50.322714,Rice,13,39.0,28.709316,77.129745,Rohini,0,55956.0,9,False,False,True,False,False,1,0.37058685822402326
23827df5-9782-4bb3-8217-58bbcb8bb731,SHOP_004,BEN_00328,2025-12-19 10:38:04.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,3674.0,10,True,False,False,False,False,1,0.22248050156033722
c97b3d38-c416-4165-9e91-45360b5c183c,SHOP_004,BEN_02915,2025-12-19 14:49:16.322714,Wheat,5,10.0,28.709316,77.129745,Rohini,0,15072.0,14,False,False,False,False,True,1,0.2850909188748892
60ec25da-e2e5-4dae-aa44-51a8ba64a868,SHOP_004,BEN_02460,2025-12-19 18:49:12.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,14396.0,18,False,False,False,True,False,1,0.24892619726568266
8d4a2b24-e4e9-45e5-ba85-f0eb8856911c,SHOP_004,BEN_02593,2025-12-20 19:07:52.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,87520.0,19,False,False,False,True,False,-1,0.6430040457600731
ec0a6147-a012-45bd-9dbc-3c8faabe0a5c,SHOP_004,BEN_02389,2025-12-21 11:18:44.322714,Rice,9,27.0,28.709316,77.129745,Rohini,0,58252.0,11,False,False,True,False,False,1,0.3006439452840707
814aaf13-b734-4a1f-915d-0967d504c841,SHOP_004,BEN_02273,2025-12-21 12:49:36.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,5452.0,12,True,False,False,False,False,1,0.18150944425387566
d378b991-5079-4663-a66c-1fe2a93c597e,SHOP_004,BEN_00984,2025-12-21 14:20:30.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,5454.0,14,True,False,False,False,False,1,0.10766292948323791
1657d577-6504-4223-b44b-e9b9e116d980,SHOP_004,BEN_01677,2025-12-21 14:33:56.322714,Sugar,2,40.0,28.709316,77.129745,Rohini,0,806.0,14,False,False,False,True,False,1,0.10311851097601188
aacb0aba-72ba-4de0-ae1e-98289c2b24e3,SHOP_004,BEN_02075,2025-12-21 16:31:01.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,7025.0,16,False,True,False,False,False,1,0.013166986281738846
b24bd916-1877-4a53-89f2-b71d386c600f,SHOP_004,BEN_01193,2025-12-22 08:39:59.322714,Rice,16,48.0,28.709316,77.129745,Rohini,0,58138.0,8,False,False,True,False,False,1,0.4767059573152287
f8e0dd86-3f18-4501-a669-6d5292af74e7,SHOP_004,BEN_00976,2025-12-22 10:47:21.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,7642.0,10,True,False,False,False,False,1,0.29490188379323534
7b608aa7-2fb7-4db6-b3be-99f9acfe8ad4,SHOP_004,BEN_00050,2025-12-22 11:17:46.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,1825.0,11,False,False,False,True,False,1,0.23991653344385522
f603dfbc-e873-480e-a5a6-df425b0331fc,SHOP_004,BEN_01279,2025-12-22 14:03:40.322714,Wheat,12,24.0,28.709316,77.129745,Rohini,0,9954.0,14,False,False,False,False,True,1,0.1127573180919827
5ac7854b-c2d5-498e-8cbe-ad1e6aad15ec,SHOP_004,BEN_00679,2025-12-22 15:36:08.322714,Sugar,2,40.0,28.709316,77.129745,Rohini,0,5548.0,15,False,False,False,True,False,1,0.059795357092429224
56b6f2d7-05d2-4579-a662-20e3275562ad,SHOP_004,BEN_02512,2025-12-22 17:53:13.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,8225.0,17,False,True,False,False,False,1,0.08638005447866076
658f2b3f-7306-49f0-ab19-52b139efcb35,SHOP_004,BEN_01566,2025-12-22 18:29:49.322714,Wheat,17,34.0,28.709316,77.129745,Rohini,0,2196.0,18,False,False,False,False,True,1,0.33612579755312144
9a8d59a8-d68c-4d11-af0a-f7c46bba1c78,SHOP_004,BEN_01198,2025-12-22 19:00:28.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,1839.0,19,False,False,False,True,False,1,0.37255432912448305
3feee37c-cec7-46fe-95f7-73e203afff6f,SHOP_004,BEN_01196,2025-12-23 08:36:24.322714,Wheat,12,24.0,28.709316,77.129745,Rohini,0,48956.0,8,False,False,False,False,True,1,0.5238459441815568
dc4a7b35-6109-414f-b98f-1a342365eced,SHOP_004,BEN_00651,2025-12-23 08:39:53.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,209.0,8,False,True,False,False,False,1,0.3873928128941678
cc3004f8-7f04-447b-996b-0ad24e894f69,SHOP_004,BEN_01611,2025-12-23 09:58:36.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,4723.0,9,False,False,False,True,False,1,0.34201692533660344
e177b917-77c8-43d3-9945-b12c5c6638e5,SHOP_004,BEN_01417,2025-12-23 10:29:59.322714,Wheat,13,26.0,28.709316,77.129745,Rohini,0,1883.0,10,False,False,False,False,True,1,0.28451159988731883
d567ee8d-72af-4fd7-9f4c-94a038cd39f7,SHOP_004,BEN_00619,2025-12-23 16:30:45.322714,Rice,5,15.0,28.709316,77.129745,Rohini,0,21646.0,16,False,False,True,False,False,1,0.30457961745969203
c39ed761-c240-4840-838c-179aea00c060,SHOP_004,BEN_01321,2025-12-24 10:31:45.322714,Rice,16,48.0,28.709316,77.129745,Rohini,0,64860.0,10,False,False,True,False,False,1,0.44069234798014884
6103c7dd-74fc-404a-a27b-f9f3905ff92e,SHOP_004,BEN_00560,2025-12-24 13:42:24.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,11439.0,13,True,False,False,False,False,1,0.1617932931643672
07bb9813-43d3-4657-98cf-be1db5918c19,SHOP_004,BEN_02623,2025-12-24 18:06:19.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,15835.0,18,False,False,False,True,False,1,0.2777946689348803
bd36432d-9705-4f16-974a-b909903f2259,SHOP_004,BEN_00795,2025-12-25 10:08:41.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,57742.0,10,False,False,False,True,False,1,0.2831657785808349
5e56e645-a515-4fb6-9cd1-86bf034b47ad,SHOP_004,BEN_02563,2025-12-25 17:31:14.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,26553.0,17,False,True,False,False,False,1,0.24464748106933748
6c31cc50-1c53-413f-9c27-8f3acf9919ba,SHOP_004,BEN_02620,2025-12-25 19:43:11.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,7917.0,19,True,False,False,False,False,1,0.26910811859692463
483d5940-6efb-483d-80b5-a10e58f4a528,SHOP_004,BEN_00964,2025-12-26 11:12:18.322714,Rice,19,57.0,28.709316,77.129745,Rohini,0,55747.0,11,False,False,True,False,False,1,0.4225775843793935
f5a8f726-16d0-4ab7-9517-206c7bcaac44,SHOP_004,BEN_00804,2025-12-26 11:46:08.322714,Rice,16,48.0,28.709316,77.129745,Rohini,0,2030.0,11,False,False,True,False,False,1,0.26586308856315344
ec8769f3-b10a-4d22-8e22-60778c26f18c,SHOP_004,BEN_00060,2025-12-26 14:11:07.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,8699.0,14,False,False,False,True,False,1,0.08531512211299896
5e2a8c31-0a85-46d8-83cf-cb524c769bc7,SHOP_004,BEN_01259,2025-12-26 19:34:48.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,19421.0,19,True,False,False,False,False,1,0.31709537656897563
107dc0ea-754f-4c76-b08a-1401a8fc6be1,SHOP_004,BEN_02881,2025-12-27 10:22:16.322714,Oil,1,50.0,28.709316,77.129745,Rohini,0,53248.0,10,False,True,False,False,False,1,0.3144906711516858
f843fe3c-e7ce-4367-869a-aebb4487536c,SHOP_004,BEN_01928,2025-12-27 12:58:03.322714,Wheat,11,22.0,28.709316,77.129745,Rohini,0,9347.0,12,False,False,False,False,True,1,0.1510500815529705
e51cadf3-4fb5-4170-aef5-de1c496d9adc,SHOP_004,BEN_02985,2025-12-27 13:45:37.322714,Rice,8,24.0,28.709316,77.129745,Rohini,0,2854.0,13,False,False,True,False,False,1,0.17602901177288172
c011dc04-a76a-4322-aae8-d6ba07aef2f8,SHOP_004,BEN_02481,2025-12-27 15:10:15.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,5078.0,15,True,False,False,False,False,1,0.09270593628697343
6da01dfb-56e0-49fa-8904-361ccacd38de,SHOP_004,BEN_02102,2025-12-27 15:37:35.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,1640.0,15,True,False,False,False,False,1,0.11544519693431465
e9489237-7d3f-47bc-aebb-4e3290e9aa35,SHOP_004,BEN_01744,2025-12-27 16:50:47.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,4392.0,16,False,True,False,False,False,1,0.02388183252421483
166b171f-07c9-4ca7-8b72-f06f9f3a15bd,SHOP_004,BEN_01961,2025-12-28 09:29:38.322714,Wheat,20,40.0,28.709316,77.129745,Rohini,0,59931.0,9,False,False,False,False,True,-1,0.5947068243438277
789470cc-91e3-4e42-bb29-60cbb04ed14c,SHOP_004,BEN_02027,2025-12-28 11:09:42.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,6004.0,11,True,False,False,False,False,1,0.23110692104031827
4e86a156-3006-4ca5-b992-e55f189aa434,SHOP_004,BEN_00944,2025-12-28 17:46:12.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,23790.0,17,True,False,False,False,False,1,0.3133618981630483
534fb3ab-8e4e-4cb8-b76d-d528abbd04e7,SHOP_004,BEN_01253,2025-12-29 11:41:12.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,64500.0,11,True,False,False,False,False,1,0.3749569294338664
dcce6445-7c67-48b1-af09-c8c115cc3d3f,SHOP_004,BEN_01147,2025-12-29 16:10:07.322714,Wheat,18,36.0,28.709316,77.129745,Rohini,0,16135.0,16,False,False,False,False,True,1,0.2743018580501737
e83ef53a-cd57-4f04-b704-e85ceaa5f8c5,SHOP_004,BEN_00531,2025-12-30 12:01:20.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,71473.0,12,False,False,False,True,False,1,0.3746784637303028
d01b1d1f-fb1b-43ee-a717-637db15d2047,SHOP_004,BEN_00943,2025-12-30 13:32:38.322714,Sugar,1,20.0,28.709316,77.129745,Rohini,0,5478.0,13,False,False,False,True,False,1,0.12125331470113632
eb8ca181-e62d-41e5-a4d4-b909d16f717d,SHOP_004,BEN_01750,2025-12-30 14:04:24.322714,Rice,12,36.0,28.709316,77.129745,Rohini,0,1906.0,14,False,False,True,False,False,1,0.15571641274782294
d8e3b007-747c-4531-b767-6b2654f096c7,SHOP_004,BEN_02914,2025-12-31 08:51:49.322714,Sugar,3,60.0,28.709316,77.129745,Rohini,0,67645.0,8,False,False,False,True,False,1,0.44903107942770626
89f45998-1a91-4de3-b90e-782d3b448a32,SHOP_004,BEN_00480,2025-12-31 10:54:45.322714,Wheat,17,34.0,28.709316,77.129745,Rohini,0,7376.0,10,False,False,False,False,True,1,0.3215258877780628
c3b20c0e-b9b0-4266-9c99-1cf18f8f6200,SHOP_004,BEN_02297,2026-01-01 08:22:45.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,77280.0,8,True,False,False,False,False,1,0.5798710240781753
ff3ed124-16d2-4e51-9b95-aee47c1562f4,SHOP_004,BEN_02018,2026-01-02 14:47:27.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,109482.0,14,False,True,False,False,False,-1,0.7273977805353021
3a8b0a65-8226-4538-ab2b-b90774fc4c3b,SHOP_004,BEN_01677,2026-01-02 15:39:40.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,3133.0,15,False,True,False,False,False,1,0.026494355715018347
effdecdb-987b-4dc2-b758-3599870c71b1,SHOP_004,BEN_01617,2026-01-03 12:11:51.322714,Rice,12,36.0,28.709316,77.129745,Rohini,0,73931.0,12,False,False,True,False,False,1,0.4366364224281083
2d440399-f799-41db-8666-22bd663f0f35,SHOP_004,BEN_01891,2026-01-03 14:14:04.322714,Oil,1,50.0,28.709316,77.129745,Rohini,0,7333.0,14,False,True,False,False,False,1,0.0925663524331326
cb57d378-d7e6-44b0-8952-e44ae73b3810,SHOP_004,BEN_02087,2026-01-03 16:26:31.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,7947.0,16,True,False,False,False,False,1,0.15056632714600748
da3def26-6318-4188-9f59-a29048e8ea57,SHOP_004,BEN_00791,2026-01-03 18:12:51.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,6380.0,18,False,True,False,False,False,1,0.15375085037137587
08383bc3-a95e-4302-8b43-2a9b84dff6e0,SHOP_004,BEN_00856,2026-01-05 09:55:36.322714,Oil,2,100.0,28.709316,77.129745,Rohini,0,142965.0,9,False,True,False,False,False,-1,0.7651745392560678
052cea9c-5bf9-44cd-b7ab-3ea51ff9a753,SHOP_004,BEN_00483,2026-01-05 12:40:41.322714,Sugar,2,40.0,28.709316,77.129745,Rohini,0,9905.0,12,False,False,False,True,False,1,0.10602275267513639
0cdde453-1288-4a4c-9049-714516a22216,SHOP_004,BEN_02877,2026-01-05 12:55:35.322714,Kerosene,1,25.0,28.709316,77.129745,Rohini,0,894.0,12,True,False,False,False,False,1,0.24043012122288382
a8948d16-297b-4110-9476-19ac10a3721d,SHOP_004,BEN_00491,2026-01-05 13:13:18.322714,Oil,1,50.0,28.709316,77.129745,Rohini,0,1063.0,13,False,True,False,False,False,1,0.16439763407798075
2c9184f1-7d0f-45e2-a543-25bcce859958,SHOP_004,BEN_02134,2026-01-05 18:16:27.322714,Kerosene,2,50.0,28.709316,77.129745,Rohini,0,18189.0,18,True,False,False,False,False,1,0.19336999870842497
8fd9ea96-1177-4e84-85a4-8faa902d6f05,SHOP_004,BEN_01037,2026-01-06 13:59:11.322714,Kerosene,3,75.0,28.709316,77.129745,Rohini,0,70964.0,13,True,False,False,False,False,1,0.46360859932131926
83ba7d77-0207-460d-bb7a-10f7f6e14f9e,SHOP_004,BEN_00361,2026-01-06 17:10:55.322714,Sugar,2,40.0,28.709316,77.129745,Rohini,0,11504.0,17,False,False,False,True,False,1,0.14269489337965435
