TransactionID,ShopID,BeneficiaryID,Timestamp,Item,Quantity,Price,Latitude,Longitude,District,is_fraud
73069858-1971-4978-b222-aa781aef036f,SHOP_046,BEN_02992,2025-12-24 18:22:05.024274,Kerosene,1,25.0,28.634402,77.315239,East Delhi,0
2ce8ab74-7ed1-47be-9de4-1d92cc2b6d84,SHOP_006,BEN_02859,2025-12-24 18:25:21.024274,Rice,15,45.0,28.6356,77.229758,Central Delhi,0
f83e9a09-4cde-4d54-9a3c-0d4a7e0e6cf5,SHOP_007,BEN_01318,2025-12-24 18:33:38.024274,Kerosene,1,25.0,28.520513,77.217525,South Delhi,0
d596cd47-2107-4d70-aff8-99c43b020060,SHOP_022,BEN_00092,2025-12-24 18:33:43.024274,Sugar,2,40.0,28.696907,77.177649,North Delhi,0
71380731-efde-4e05-9e99-17edd4388651,SHOP_047,BEN_00141,2025-12-24 18:36:41.024274,Rice,11,33.0,28.715937,77.10426,Rohini,0
a5de46ae-b698-4adb-8037-31430d203b6e,SHOP_040,BEN_02488,2025-12-24 18:38:09.024274,Kerosene,1,25.0,28.673266,77.089259,West Delhi,0
c76d4ea8-92ea-4a01-9e5c-efbfffb7cc82,SHOP_038,BEN_01208,2025-12-24 18:40:55.024274,Oil,1,50.0,28.737713,77.199062,North Delhi,0
0489f051-73ae-4ab7-a9b9-92b91c80fa12,SHOP_048,BEN_02514,2025-12-24 18:41:31.024274,Sugar,1,20.0,28.596532,77.044874,Dwarka,0
11f66a76-6b7b-4c6b-9d60-f44dd5adc24c,SHOP_012,BEN_01547,2025-12-24 18:45:08.024274,Rice,11,33.0,28.618685,77.319017,East Delhi,0
f0f0c1c2-0572-44e6-aae6-4d1935fcd674,SHOP_015,BEN_02524,2025-12-24 18:45:14.024274,Sugar,1,20.0,28.630112,77.110956,West Delhi,0
f85de7bc-871b-44d1-b7a8-82fc5ceb4f39,SHOP_013,BEN_02986,2025-12-24 18:46:40.024274,Oil,1,50.0,28.689861,77.183213,North Delhi,0
09f7ac01-b34c-46d4-b6d6-0769264073a3,SHOP_023,BEN_02988,2025-12-24 18:48:52.024274,Oil,2,100.0,28.592266,77.310411,East Delhi,0
2c01da46-a3a6-429c-abed-1b007e0c41ff,SHOP_024,BEN_00339,2025-12-24 18:51:03.024274,Sugar,2,40.0,28.505958,77.198023,South Delhi,0
25ca70ab-8f7e-4ce7-a942-3c50a91eb553,SHOP_030,BEN_01568,2025-12-24 18:59:16.024274,Rice,14,42.0,28.656014,77.071143,West Delhi,0
8ae3d377-61ff-4bba-bb20-f87bb7ca15c5,SHOP_012,BEN_00421,2025-12-24 19:01:30.024274,Oil,1,50.0,28.618685,77.319017,East Delhi,0
2bc6e945-8b02-4e12-b440-2ca232e8390e,SHOP_011,BEN_00225,2025-12-24 19:07:50.024274,Oil,1,50.0,28.732554,77.205993,North Delhi,0
6cbe17ff-33bc-4989-9036-58477f2250b6,SHOP_021,BEN_02435,2025-12-24 19:09:47.024274,Wheat,15,30.0,28.654216,77.114329,West Delhi,0
47084ed5-070d-44a5-8b0a-dc2f82b53fbc,SHOP_004,BEN_00108,2025-12-24 19:18:47.024274,Kerosene,1,25.0,28.709316,77.129745,Rohini,0
e90c7e68-a44a-46f8-aee8-8072f7a0f285,SHOP_024,BEN_01720,2025-12-24 19:20:19.024274,Rice,18,54.0,28.505958,77.198023,South Delhi,0
5eddde7f-b7df-4614-96ff-88cf1c3b95ba,SHOP_007,BEN_01245,2025-12-24 19:29:42.024274,Kerosene,2,50.0,28.520513,77.217525,South Delhi,0
13a2e737-41f4-43dd-b745-71d6daa030c2,SHOP_021,BEN_02705,2025-12-24 19:31:26.024274,Wheat,5,10.0,28.654216,77.114329,West Delhi,0
d8d28f1b-09d4-4714-a403-f1dbd5df6a82,SHOP_042,BEN_01368,2025-12-24 19:33:39.024274,Sugar,1,20.0,28.598757,77.020815,Dwarka,0
b4f122fc-116c-4912-87f3-18ede0697339,SHOP_013,BEN_00555,2025-12-24 19:39:09.024274,Sugar,1,20.0,28.689861,77.183213,North Delhi,0
6896b578-2374-46a4-b2c2-a8c633be5f9e,SHOP_019,BEN_00675,2025-12-24 19:39:22.024274,Oil,1,50.0,28.631679,77.201199,Central Delhi,0
9b00ff19-0114-4ac2-949d-86a36593a606,SHOP_018,BEN_02028,2025-12-24 19:59:59.024274,Oil,2,100.0,28.610429,77.188088,Central Delhi,0
daac1b78-d17f-4d2e-9501-37058d3343b1,SHOP_016,BEN_02371,2025-12-25 02:57:12.024274,Kerosene,3,75.0,28.644796,77.107779,West Delhi,1
87877682-a391-4c0c-803f-3fc5a8308bd1,SHOP_031,BEN_02189,2025-12-25 03:06:31.024274,Sugar,1,20.0,28.727982,77.18544,North Delhi,1
a28547fd-14af-47a1-b1e9-1a14e31c7c05,SHOP_044,BEN_00990,2025-12-25 03:41:09.024274,Kerosene,3,75.0,28.615898,77.224361,Central Delhi,1
df02fc75-5a1d-48ab-99d8-268d7b69c4be,SHOP_013,BEN_00109,2025-12-25 08:05:08.024274,Sugar,2,40.0,28.689861,77.183213,North Delhi,0
83e64e7c-8439-4976-b953-13fc05675a7c,SHOP_044,BEN_02405,2025-12-25 08:11:11.024274,Sugar,1,20.0,28.615898,77.224361,Central Delhi,0
3b517e90-3e60-495e-a0fc-d36f7a1517f6,SHOP_032,BEN_01230,2025-12-25 08:20:07.024274,Rice,16,48.0,28.708017,77.126743,Rohini,0
3528fa11-3416-4d7b-a95c-833ab0cdb4d5,SHOP_042,BEN_02600,2025-12-25 08:20:15.024274,Kerosene,1,25.0,28.598757,77.020815,Dwarka,0
46b325a9-a30c-48f0-b8a3-247305cdd661,SHOP_012,BEN_02729,2025-12-25 08:21:45.024274,Oil,2,100.0,28.618685,77.319017,East Delhi,0
78df478a-ae20-4491-9741-c0f3ea9bbbc9,SHOP_028,BEN_02522,2025-12-25 08:35:35.024274,Kerosene,1,25.0,28.644078,77.187159,Central Delhi,0
4e66ecf3-5721-4d20-8885-e290cd3d2544,SHOP_036,BEN_01176,2025-12-25 08:41:23.024274,Sugar,3,60.0,28.73997,77.11894,Rohini,0
b0e0417e-2042-4039-9ac3-eca86c06b3be,SHOP_028,BEN_01316,2025-12-25 08:41:28.024274,Sugar,1,20.0,28.644078,77.187159,Central Delhi,0
5de536f2-651c-417e-a129-3e439f0acec1,SHOP_004,BEN_00703,2025-12-25 08:42:46.024274,Wheat,19,38.0,28.709316,77.129745,Rohini,0
f83dd123-93b6-4c7c-b8fb-6934ff9ab5a2,SHOP_007,BEN_01990,2025-12-25 08:46:09.024274,Oil,2,100.0,28.520513,77.217525,South Delhi,0
1a508d8b-0f26-4360-aa46-a9396d003c11,SHOP_048,BEN_00672,2025-12-25 08:49:09.024274,Kerosene,2,50.0,28.596532,77.044874,Dwarka,0
71c96617-a40d-4c44-90d1-02e95183aaf9,SHOP_003,BEN_00615,2025-12-25 08:52:13.024274,Kerosene,1,25.0,28.506364,77.204896,South Delhi,0
ec3b29f2-6764-4606-ab90-01b3ec11c3f7,SHOP_031,BEN_01771,2025-12-25 08:55:24.024274,Kerosene,1,25.0,28.727982,77.18544,North Delhi,0
e460b14c-f767-4782-bf2f-7089ab2e380b,SHOP_016,BEN_02587,2025-12-25 08:58:13.024274,Rice,13,39.0,28.644796,77.107779,West Delhi,0
12cfd183-11a6-4ee6-a1dd-edb9b0b62f6c,SHOP_042,BEN_00812,2025-12-25 08:58:17.024274,Rice,14,42.0,28.598757,77.020815,Dwarka,0
9e74f861-9092-413c-8eb3-1de9a2e73bcf,SHOP_019,BEN_02150,2025-12-25 08:59:34.024274,Rice,6,18.0,28.631679,77.201199,Central Delhi,0
7ee53816-78e0-4852-a9a8-c40d6f080aa9,SHOP_004,BEN_01814,2025-12-25 09:00:51.024274,Wheat,16,32.0,28.709316,77.129745,Rohini,0
7176fc78-ca83-4f62-8d5a-ae043c42d87c,SHOP_023,BEN_00968,2025-12-25 09:13:34.024274,Kerosene,3,75.0,28.592266,77.310411,East Delhi,0
0d2a0ea3-7a9d-48ad-9a19-8e64d5a65f84,SHOP_002,BEN_02108,2025-12-25 09:19:42.024274,Oil,1,50.0,28.648957,77.10634,West Delhi,0
5de9a3a4-4721-469f-b6cf-7cab73d03a32,SHOP_045,BEN_01350,2025-12-25 09:22:47.024274,Wheat,10,20.0,28.633767,77.205731,Central Delhi,0
f4a92d67-fe51-4dbc-ae6a-1cbab66cf9bc,SHOP_001,BEN_00451,2025-12-25 09:25:00.024274,Oil,1,50.0,28.563667,77.196744,South Delhi,0
0175e1f7-1971-4384-9e1e-f5efc5ac8997,SHOP_014,BEN_02525,2025-12-25 09:30:47.024274,Kerosene,2,50.0,28.708352,77.106686,Rohini,0
afdaa739-84d0-430a-81b6-63c044277606,SHOP_048,BEN_02627,2025-12-25 09:41:04.024274,Rice,12,36.0,28.596532,77.044874,Dwarka,0
c9fe5c00-1dac-4ba3-a689-60bff4bec7cf,SHOP_005,BEN_02528,2025-12-25 09:44:35.024274,Wheat,16,32.0,28.599771,77.274279,East Delhi,0
73adf51e-e9cb-4ca1-ab02-cf99821205f4,SHOP_039,BEN_02236,2025-12-25 09:44:51.024274,Kerosene,2,50.0,28.707365,77.109479,Rohini,0
f7685e76-087a-44dd-9280-481e6ff6f823,SHOP_010,BEN_00750,2025-12-25 09:45:16.024274,Oil,1,50.0,28.581134,77.064005,Dwarka,0
4b58a817-f2ce-4d91-a17b-4ab63a94daae,SHOP_014,BEN_00075,2025-12-25 09:49:30.024274,Kerosene,1,25.0,28.708352,77.106686,Rohini,0
5b8d207e-333e-459e-80e2-1bab1b22afe9,SHOP_014,BEN_01563,2025-12-25 10:00:42.024274,Kerosene,1,25.0,28.708352,77.106686,Rohini,0
3f218ade-d1d2-4759-bd5b-99a5198c61db,SHOP_033,BEN_01069,2025-12-25 10:05:19.024274,Kerosene,3,75.0,28.731131,77.204781,North Delhi,0
64f3d83d-151e-47d9-9095-8dbd193be4e0,SHOP_025,BEN_00228,2025-12-25 10:17:26.024274,Sugar,2,40.0,28.624929,77.222474,Central Delhi,0
541ccadd-3726-42c7-b69c-e8d3e29b03de,SHOP_017,BEN_01377,2025-12-25 10:19:13.024274,Sugar,1,20.0,28.722696,77.129286,Rohini,0
359b681d-a494-4f8f-8aed-42cf74106cdf,SHOP_021,BEN_00071,2025-12-25 10:21:59.024274,Wheat,5,10.0,28.654216,77.114329,West Delhi,0
090f3331-f108-4395-9caf-e2c909d5badd,SHOP_023,BEN_01050,2025-12-25 10:28:16.024274,Kerosene,3,75.0,28.592266,77.310411,East Delhi,0
c7579553-4468-4ad0-9d6f-5c08a16380ab,SHOP_001,BEN_00774,2025-12-25 10:31:41.024274,Wheat,19,38.0,28.563667,77.196744,South Delhi,0
5e783e7a-40af-4a64-9cce-765aeaa84cd4,SHOP_037,BEN_00875,2025-12-25 10:32:10.024274,Sugar,1,20.0,28.707215,77.215419,North Delhi,0
079abbe4-ee02-48cd-aeed-c52fc94bead5,SHOP_029,BEN_00680,2025-12-25 10:33:16.024274,Rice,11,33.0,28.583723,77.064561,Dwarka,0
0bf3e759-1be6-4489-9ad8-2b57dadeee3d,SHOP_016,BEN_00288,2025-12-25 10:35:46.024274,Rice,5,15.0,28.644796,77.107779,West Delhi,0
07da469a-16af-41c1-bbb6-16a8ef0d29b9,SHOP_023,BEN_02389,2025-12-25 10:38:22.024274,Oil,1,50.0,28.592266,77.310411,East Delhi,0
72b134bd-f5d4-4a0d-8540-5671f935dab2,SHOP_006,BEN_02893,2025-12-25 10:52:28.024274,Rice,15,45.0,28.6356,77.229758,Central Delhi,0
244eacae-4c8d-4aa1-91a6-fcd83f9a2ae5,SHOP_014,BEN_01757,2025-12-25 10:56:07.024274,Wheat,7,14.0,28.708352,77.106686,Rohini,0
dad25ffe-8e45-4498-b20b-3633655761a8,SHOP_028,BEN_00401,2025-12-25 11:09:57.024274,Kerosene,3,75.0,28.644078,77.187159,Central Delhi,0
9f121415-e0b4-4068-8300-3b4a94c07302,SHOP_040,BEN_02290,2025-12-25 11:13:54.024274,Wheat,18,36.0,28.673266,77.089259,West Delhi,0
b222c9eb-be16-4c1e-a114-d5dfbc376c0a,SHOP_037,BEN_01666,2025-12-25 11:16:22.024274,Kerosene,2,50.0,28.707215,77.215419,North Delhi,0
5b4322a1-3c01-4aed-91f6-4e2aa91fd99c,SHOP_017,BEN_00926,2025-12-25 11:17:41.024274,Rice,6,18.0,28.722696,77.129286,Rohini,0
8fbc0e9a-8c2c-4e1b-92ac-010c56f41e23,SHOP_032,BEN_01869,2025-12-25 11:20:30.024274,Sugar,1,20.0,28.708017,77.126743,Rohini,0
e8dd5073-e932-4a25-b19d-5c537d9e26c0,SHOP_040,BEN_00273,2025-12-25 11:23:04.024274,Wheat,15,30.0,28.673266,77.089259,West Delhi,0
a73a2927-5630-4eca-9e1a-ff0725000645,SHOP_030,BEN_00954,2025-12-25 11:25:24.024274,Rice,6,18.0,28.656014,77.071143,West Delhi,0
74b18e05-9056-4529-aa79-ad1b5e538ff8,SHOP_034,BEN_01389,2025-12-25 11:33:18.024274,Sugar,3,60.0,28.586699,77.035213,Dwarka,0
e3295632-3c15-41bb-9058-58b3ff54a963,SHOP_012,BEN_00580,2025-12-25 11:38:05.024274,Oil,2,100.0,28.618685,77.319017,East Delhi,0
7a84cbcb-7a28-4019-8e6b-65d6200c8ee8,SHOP_015,BEN_01764,2025-12-25 11:49:50.024274,Oil,2,100.0,28.630112,77.110956,West Delhi,0
cce8b081-1530-41b4-85eb-44814a00f02e,SHOP_002,BEN_02272,2025-12-25 11:53:15.024274,Oil,1,50.0,28.648957,77.10634,West Delhi,0
a53f599d-9953-4217-a778-18506847cd70,SHOP_008,BEN_00767,2025-12-25 11:54:03.024274,Oil,2,100.0,28.666336,77.103257,West Delhi,0
c2b85a49-e3d5-437c-9940-8ed80d87ecd6,SHOP_034,BEN_01585,2025-12-25 11:55:42.024274,Sugar,1,20.0,28.586699,77.035213,Dwarka,0
c796e000-edc2-4e2b-96bf-da22aff7fc9d,SHOP_048,BEN_01610,2025-12-25 12:01:11.024274,Sugar,1,20.0,28.596532,77.044874,Dwarka,0
b35dcaf0-1223-48b8-80ab-12e160600b1a,SHOP_041,BEN_00505,2025-12-25 12:02:08.024274,Kerosene,2,50.0,28.676266,77.100986,West Delhi,0
8363752b-28ae-488e-a1b3-82e41033a640,SHOP_008,BEN_02813,2025-12-25 12:12:47.024274,Wheat,12,24.0,28.666336,77.103257,West Delhi,0
b7fbcc56-8629-454c-8e4a-6e10d48f1e35,SHOP_028,BEN_00946,2025-12-25 12:24:54.024274,Wheat,9,18.0,28.644078,77.187159,Central Delhi,0
43aaa562-f1c6-4723-a12e-8640d20b4697,SHOP_011,BEN_01275,2025-12-25 12:26:23.024274,Oil,1,50.0,28.732554,77.205993,North Delhi,0
3f5fb2af-98d2-4dd5-a510-8cec442ff568,SHOP_011,BEN_01390,2025-12-25 12:28:37.024274,Sugar,2,40.0,28.732554,77.205993,North Delhi,0
453cff80-1dd9-49de-8226-aa168fcf3a5b,SHOP_004,BEN_01421,2025-12-25 12:29:07.024274,Sugar,1,20.0,28.709316,77.129745,Rohini,0
45201640-d169-40f8-831f-22e2ed8fe2a9,SHOP_021,BEN_00675,2025-12-25 12:33:28.024274,Oil,2,100.0,28.654216,77.114329,West Delhi,0
57c52c9e-87e0-413d-a26a-a05d50fd2fd6,SHOP_034,BEN_02964,2025-12-25 12:35:16.024274,Rice,16,48.0,28.586699,77.035213,Dwarka,0
0e2e83e9-0467-4efe-99d1-1570bd31067a,SHOP_012,BEN_01099,2025-12-25 12:40:24.024274,Sugar,2,40.0,28.618685,77.319017,East Delhi,0
1ff54de6-5aee-431d-a189-fdebfc5c7d34,SHOP_038,BEN_00400,2025-12-25 12:43:17.024274,Rice,6,18.0,28.737713,77.199062,North Delhi,0
614958c1-209c-47f5-b4a0-9b7f6ddf2a6b,SHOP_013,BEN_00892,2025-12-25 12:43:20.024274,Wheat,14,28.0,28.689861,77.183213,North Delhi,0
c37c2fbb-a264-47aa-b297-3909f1260b35,SHOP_019,BEN_00415,2025-12-25 12:52:32.024274,Wheat,17,34.0,28.631679,77.201199,Central Delhi,0
5f87968e-86f3-43c6-8102-9504c39a2950,SHOP_001,BEN_02915,2025-12-25 13:02:30.024274,Oil,2,100.0,28.563667,77.196744,South Delhi,0
560ccf2a-5f55-4079-9b47-340b5716f61b,SHOP_014,BEN_01479,2025-12-25 13:03:25.024274,Kerosene,1,25.0,28.708352,77.106686,Rohini,0
9acc7241-bb1f-4ea3-b3c1-c5f4baed1364,SHOP_038,BEN_02965,2025-12-25 13:04:35.024274,Rice,18,54.0,28.737713,77.199062,North Delhi,0
226c2f15-8bbc-49fa-91cf-7f65acd44276,SHOP_007,BEN_00531,2025-12-25 13:06:37.024274,Rice,13,39.0,28.520513,77.217525,South Delhi,0
12181449-fd9a-47e5-92de-1da16adcf850,SHOP_001,BEN_01549,2025-12-25 13:07:58.024274,Rice,20,60.0,28.563667,77.196744,South Delhi,0
0ed0869a-07af-42b6-83d8-4f4e9e31199f,SHOP_019,BEN_00622,2025-12-25 13:20:32.024274,Wheat,10,20.0,28.631679,77.201199,Central Delhi,0
0993474f-7902-49d3-b2f4-ae3a03f8e20b,SHOP_002,BEN_02129,2025-12-25 13:20:59.024274,Sugar,2,40.0,28.648957,77.10634,West Delhi,0
de19e053-65d2-46d4-afb5-2051c18e35c0,SHOP_031,BEN_01068,2025-12-25 13:26:38.024274,Oil,2,100.0,28.727982,77.18544,North Delhi,0
ffc92a49-c392-4d52-803e-934ebb292e06,SHOP_049,BEN_01266,2025-12-25 13:30:23.024274,Sugar,2,40.0,28.514677,77.242533,South Delhi,0
5ff90249-7c1b-45ec-8dc1-7170a9308674,SHOP_034,BEN_00800,2025-12-25 13:31:31.024274,Kerosene,3,75.0,28.586699,77.035213,Dwarka,0
b674fab0-bcf0-4ee8-8e87-cd55b8a14617,SHOP_025,BEN_02961,2025-12-25 13:31:52.024274,Rice,16,48.0,28.624929,77.222474,Central Delhi,0
7fde152b-2b9c-4a16-a077-1f48f4cd5190,SHOP_019,BEN_01493,2025-12-25 13:36:15.024274,Rice,16,48.0,28.631679,77.201199,Central Delhi,0
c84aea74-327f-4647-a2b0-85127c226bbb,SHOP_029,BEN_02176,2025-12-25 13:41:04.024274,Rice,6,18.0,28.583723,77.064561,Dwarka,0
b76d4fb3-cb55-461b-97b4-33f794ddbd92,SHOP_012,BEN_01403,2025-12-25 13:47:07.024274,Sugar,3,60.0,28.618685,77.319017,East Delhi,0
5d22a50d-1ff5-450b-ae3b-1ad417fa2fdc,SHOP_022,BEN_01810,2025-12-25 13:49:56.024274,Kerosene,1,25.0,28.696907,77.177649,North Delhi,0
96536f91-6a4c-4a24-94e4-4316efe7b0e5,SHOP_015,BEN_01405,2025-12-25 13:50:39.024274,Oil,2,100.0,28.630112,77.110956,West Delhi,0
9497d9c8-6489-4542-bbd7-a1ed4626202e,SHOP_013,BEN_00346,2025-12-25 13:54:26.024274,Wheat,19,38.0,28.689861,77.183213,North Delhi,0
94620a1c-0f72-4bc1-85cb-e797b69e5ea2,SHOP_041,BEN_01588,2025-12-25 13:54:57.024274,Sugar,2,40.0,28.676266,77.100986,West Delhi,0
92f521b8-adff-49af-b4d9-70007cf95861,SHOP_017,BEN_01023,2025-12-25 13:56:01.024274,Sugar,2,40.0,28.722696,77.129286,Rohini,0
5e0c6679-d942-4e52-bebc-6c147fa4fa3b,SHOP_029,BEN_01930,2025-12-25 13:57:16.024274,Sugar,2,40.0,28.583723,77.064561,Dwarka,0
49fd9366-ba00-4bdb-90da-2f1474f71fef,SHOP_013,BEN_02342,2025-12-25 14:08:36.024274,Wheat,12,24.0,28.689861,77.183213,North Delhi,0
abd5dc6a-b403-45f6-b61e-6ef4f28497ba,SHOP_019,BEN_00037,2025-12-25 14:08:54.024274,Rice,12,36.0,28.631679,77.201199,Central Delhi,0
67678bbc-8314-4989-a50a-506bca2b2c4f,SHOP_013,BEN_02896,2025-12-25 14:15:37.024274,Rice,20,60.0,28.689861,77.183213,North Delhi,0
58d56d6d-ff9d-42a3-928e-cfaaffd4d207,SHOP_046,BEN_02123,2025-12-25 14:15:56.024274,Wheat,13,26.0,28.634402,77.315239,East Delhi,0
d5c07678-6e35-44ad-9d91-ba7e850e2029,SHOP_038,BEN_01964,2025-12-25 14:19:42.024274,Wheat,14,28.0,28.737713,77.199062,North Delhi,0
7d396feb-8f10-428d-b7e4-6a47d496a112,SHOP_046,BEN_01772,2025-12-25 14:22:29.024274,Sugar,3,60.0,28.634402,77.315239,East Delhi,0
eb4d43d7-dff9-479a-bb98-10dfa0825480,SHOP_023,BEN_02724,2025-12-25 14:32:19.024274,Oil,2,100.0,28.592266,77.310411,East Delhi,0
61c4b9c3-f043-49e8-bf5f-3e99f96be44e,SHOP_050,BEN_00941,2025-12-25 14:37:05.024274,Sugar,1,20.0,28.560938,77.180795,South Delhi,0
e8c44ada-a566-411f-ab34-dfdcbebe913e,SHOP_011,BEN_00066,2025-12-25 14:52:40.024274,Wheat,5,10.0,28.732554,77.205993,North Delhi,0
c9ad11ae-a798-4076-bde2-5c2eceea1d80,SHOP_008,BEN_00290,2025-12-25 15:04:04.024274,Wheat,9,18.0,28.666336,77.103257,West Delhi,0
94acd102-7ea0-4004-9dfc-12f2ba84f47a,SHOP_030,BEN_01224,2025-12-25 15:16:30.024274,Rice,9,27.0,28.656014,77.071143,West Delhi,0
fadd5557-bf9d-43d2-aaff-a8cc6ae29307,SHOP_033,BEN_02527,2025-12-25 15:17:59.024274,Rice,7,21.0,28.731131,77.204781,North Delhi,0
06162435-73a9-40d3-8dbe-817dbc5dded7,SHOP_004,BEN_00056,2025-12-25 15:19:27.024274,Rice,7,21.0,28.709316,77.129745,Rohini,0
3f79a12e-3f5b-4d46-8599-307f666cfe73,SHOP_009,BEN_01831,2025-12-25 15:28:20.024274,Wheat,18,36.0,28.633713,77.107844,West Delhi,0
a8f2e11a-c2a2-44fb-871d-0eeda627c573,SHOP_004,BEN_02926,2025-12-25 15:29:59.024274,Oil,2,100.0,28.709316,77.129745,Rohini,0
8f79f5d5-40d8-4b0d-99f2-a05fc5fc4b45,SHOP_008,BEN_02830,2025-12-25 15:42:25.024274,Oil,2,100.0,28.666336,77.103257,West Delhi,0
0fe51c3c-5c44-4f2e-bc7c-fa52c3c2330f,SHOP_003,BEN_01697,2025-12-25 15:42:36.024274,Oil,1,50.0,28.506364,77.204896,South Delhi,0
a543abb7-9279-468a-b9c2-0b1ee1a46f94,SHOP_049,BEN_00591,2025-12-25 15:45:08.024274,Rice,16,48.0,28.514677,77.242533,South Delhi,0
9457dc00-9df8-4c48-9c18-a3b7298c8f63,SHOP_001,BEN_01181,2025-12-25 15:57:35.024274,Kerosene,2,50.0,28.563667,77.196744,South Delhi,0
82eb7a33-190d-4137-821b-a7ab37c652b8,SHOP_033,BEN_00250,2025-12-25 16:03:26.024274,Oil,1,50.0,28.731131,77.204781,North Delhi,0
dd690086-5694-4418-8425-b91546101a0d,SHOP_040,BEN_00128,2025-12-25 16:06:03.024274,Rice,9,27.0,28.673266,77.089259,West Delhi,0
a4c80387-672d-4a6c-8558-d2503ad178d8,SHOP_007,BEN_00326,2025-12-25 16:09:09.024274,Rice,10,30.0,28.520513,77.217525,South Delhi,0
a1c8526c-484c-4146-838f-a21d4df862fa,SHOP_048,BEN_01336,2025-12-25 16:09:59.024274,Oil,2,100.0,28.596532,77.044874,Dwarka,0
a8880111-5135-4dca-a3bf-19835645c630,SHOP_030,BEN_00970,2025-12-25 16:16:09.024274,Kerosene,1,25.0,28.656014,77.071143,West Delhi,0
a419a66f-0be2-40b2-99d4-83dfcd07ccb5,SHOP_012,BEN_01164,2025-12-25 16:16:31.024274,Kerosene,1,25.0,28.618685,77.319017,East Delhi,0
751d786d-132b-4979-b72d-1bf3d0c4a0e4,SHOP_024,BEN_01314,2025-12-25 16:19:52.024274,Wheat,16,32.0,28.505958,77.198023,South Delhi,0
a8747963-93f5-4e3c-82bb-25a2325f9da2,SHOP_007,BEN_02632,2025-12-25 16:29:23.024274,Kerosene,3,75.0,28.520513,77.217525,South Delhi,0
80bc331c-5115-4870-a59a-33295fd109c5,SHOP_045,BEN_01879,2025-12-25 16:33:19.024274,Kerosene,3,75.0,28.633767,77.205731,Central Delhi,0
219b5256-d8ac-4e5f-bb39-c9c01f84ccb9,SHOP_049,BEN_01407,2025-12-25 16:35:18.024274,Oil,2,100.0,28.514677,77.242533,South Delhi,0
b7c9d87c-00bc-4a3f-8bbd-409de91b2c34,SHOP_008,BEN_00183,2025-12-25 16:46:20.024274,Oil,2,100.0,28.666336,77.103257,West Delhi,0
8190ed61-c870-487e-bb43-3c81b0384030,SHOP_048,BEN_02058,2025-12-25 16:56:31.024274,Kerosene,1,25.0,28.596532,77.044874,Dwarka,0
7b6c4443-611e-4d26-8268-179ed74a1840,SHOP_019,BEN_00390,2025-12-25 16:56:33.024274,Rice,5,15.0,28.631679,77.201199,Central Delhi,0
7a07d81a-db7b-4bc4-8ded-b2dabc1804b8,SHOP_022,BEN_00774,2025-12-25 17:03:25.024274,Rice,19,57.0,28.696907,77.177649,North Delhi,0
0bfc6a12-94d7-4c89-bb3c-6c9bbee8462d,SHOP_049,BEN_00550,2025-12-25 17:14:46.024274,Sugar,1,20.0,28.514677,77.242533,South Delhi,0
659137bb-00e0-4c0f-a73b-0a3ba896ca4c,SHOP_037,BEN_02693,2025-12-25 17:18:42.024274,Rice,19,57.0,28.707215,77.215419,North Delhi,0
396e7921-7219-4c6b-b8f1-51b04e5a2b63,SHOP_012,BEN_01120,2025-12-25 17:22:44.024274,Rice,11,33.0,28.618685,77.319017,East Delhi,0
933dc8a8-a5a5-4510-a578-c300398c44c6,SHOP_009,BEN_01132,2025-12-25 17:25:31.024274,Sugar,2,40.0,28.633713,77.107844,West Delhi,0
e1eb5655-5591-4c97-a9dc-679271a4df43,SHOP_011,BEN_01471,2025-12-25 17:34:15.024274,Wheat,5,10.0,28.732554,77.205993,North Delhi,0
3aa60c17-ed56-4cac-8ba7-7967f5cae8c6,SHOP_030,BEN_02718,2025-12-25 17:35:39.024274,Sugar,1,20.0,28.656014,77.071143,West Delhi,0
edd611ac-8cc9-428f-87ae-5c9e66a13e9e,SHOP_013,BEN_00062,2025-12-25 17:43:51.024274,Rice,8,24.0,28.689861,77.183213,North Delhi,0
b45085cd-d19e-47b3-b348-340f4988df3c,SHOP_013,BEN_00913,2025-12-25 17:46:05.024274,Oil,1,50.0,28.689861,77.183213,North Delhi,0
c4dc9a95-17a3-4c00-b07f-827237d8af79,SHOP_012,BEN_01532,2025-12-25 17:46:12.024274,Rice,16,48.0,28.618685,77.319017,East Delhi,0
2b4211e1-3e0b-4ecd-bf32-496ad06b2010,SHOP_024,BEN_01721,2025-12-25 17:59:02.024274,Kerosene,1,25.0,28.505958,77.198023,South Delhi,0
ed7d464d-3dbb-4e15-944e-9bf445fb4cbe,SHOP_019,BEN_00458,2025-12-25 18:07:18.024274,Oil,2,100.0,28.631679,77.201199,Central Delhi,0
248fe34b-219b-411e-8bc4-9d7792ff886a,SHOP_010,BEN_02301,2025-12-25 18:25:00.024274,Oil,1,50.0,28.581134,77.064005,Dwarka,0
f26eb762-76fb-4d24-b05e-f78655f1d8f8,SHOP_050,BEN_00318,2025-12-25 18:32:46.024274,Kerosene,1,25.0,28.560938,77.180795,South Delhi,0
68f2aeeb-3e29-48ff-80d2-e2ead4622d1e,SHOP_015,BEN_02327,2025-12-25 18:34:06.024274,Oil,1,50.0,28.630112,77.110956,West Delhi,0
